scene,patch_cal,SAR_Longitude,SAR_Latitude,SAR_Start_Time,SAR_End_Time,Detection_Time,MMSI,Sog,Cog,True_Head,AIS_Longitude,AIS_Latitude,AIS_Length,AIS_Width,Ship_Type,Nav_Status,Draught,Gross_tonnage,Deadweight,category,has_ais,_orig_order,Pred_Lat,Pred_Lon,Kalman_Lat,Kalman_Lon,Kalman_Shift_m
S1A_IW_SLC__1SDV_20160511T102500_20160511T102530_011210_010F14_C7E0,Cargo_x25407_y4749.tif,115,22.2,5/11/2016 10:25,5/11/2016 10:25,5/11/2016 10:25,413710000,0.8300000000000001,6.87,70.0,115.160072,22.22547,149,21,70,0,88,,,Cargo,True,4973,38.97047473153963,118.05306895304065,26.708109513764377,115.93452758617693,504567.0427204565
S1A_IW_GRDH_1SDV_20150916T221233_20150916T221258_007746_00AC44_BA63,Cargo_x2209_y6333.tif,119,39.2,9/16/2015 22:12,9/16/2015 22:12,9/16/2015 22:12,413712000,0.0,25.29,225.0,119.112648,39.168678,149,21,70,1,86,,,Cargo,True,18,39.168678,119.112648,39.168678,119.112648,0.0
S1A_IW_GRDH_1SDV_20160606T221232_20160606T221257_011596_011B8A_E6B1,Cargo_x8837_y16493.tif,118,38.5,6/6/2016 22:12,6/6/2016 22:12,6/6/2016 22:12,413712000,0.01,8.43,289.0,118.180206,38.5215,149,21,70,1,86,,,Cargo,True,2445,39.168678,119.112648,38.69446516703786,118.42941098886413,28961.826977178185
S1A_IW_GRDH_1SDV_20160326T221226_20160326T221251_010546_00FAC9_4D44,Cargo_x8340_y15153.tif,118,38.8,3/26/2016 22:12,3/26/2016 22:12,3/26/2016 22:12,413713000,0.9800000000000001,12.52,124.0,118.30307,38.803154,150,21,79,0,83,,,Cargo,True,1090,38.80315842615977,118.30307126122509,38.803154590154634,118.30307016816334,0.06722068234839222
S1A_IW_SLC__1SDV_20160515T095425_20160515T095452_011268_0110F6_EE88,Cargo_x58987_y3595.tif,123,30.7,5/15/2016 9:54,5/15/2016 9:54,5/15/2016 9:54,413713000,0.8099999999999999,33.4,,122.900948,30.672403,150,21,79,0,83,,,Cargo,True,5287,38.80315827862111,118.30307121918425,32.84543336399673,121.67211678909156,268103.30364226043
S1A_IW_GRDH_1SDV_20160525T221231_20160525T221256_011421_0115FD_6054,Cargo_x9509_y11730.tif,118,39.0,5/25/2016 22:12,5/25/2016 22:12,5/25/2016 22:12,413715000,0.0,2.2,273.0,118.206062,38.960804,159,24,70,1,53,,,Cargo,True,2310,38.960804,118.206062,38.960804,118.206062,0.0
S1A_IW_GRDH_1SDV_20150928T221239_20150928T221304_007921_00B100_32A3,Cargo_x7613_y6448.tif,118,38.9,9/28/2015 22:12,9/28/2015 22:13,9/28/2015 22:12,413716000,0.01,31.54,,118.410294,38.893356,150,21,70,1,45,,,Cargo,True,154,38.89335603943056,118.410294031094,38.8933560052574,118.41029400414585,0.0006859238769584738
S1A_IW_SLC__1SDV_20160324T102458_20160324T102528_010510_00F9BF_852E,Cargo_x23686_y6181.tif,115,22.4,3/24/2016 10:24,3/24/2016 10:25,3/24/2016 10:24,413716000,1.1199999999999999,24.81,244.0,115.06356,22.386826,150,21,70,0,86,,,Cargo,True,4413,38.89335603811621,118.41029403005753,26.798370776333954,115.95801007484833,498801.56531730725
S1A_IW_GRDH_1SDV_20160326T221226_20160326T221251_010546_00FAC9_4D44,Cargo_x5240_y13532.tif,119,38.9,3/26/2016 22:12,3/26/2016 22:12,3/26/2016 22:12,413717000,0.01,24.9,260.0,118.689499,38.895832,229,38,70,1,149,51158.0,93302.0,Cargo,True,1031,38.895832,118.689499,38.895832,118.689499,0.0
S1A_IW_GRDH_1SDV_20150928T221239_20150928T221304_007921_00B100_32A3,Cargo_x9653_y6117.tif,118,39.0,9/28/2015 22:12,9/28/2015 22:13,9/28/2015 22:12,413720000,0.0,7.99,345.0,118.185852,38.955883,160,24,70,1,53,,,Cargo,True,189,38.955883,118.185852,38.955883,118.185852,0.0
S1A_IW_SLC__1SDV_20160421T095421_20160421T095448_010918_0105DD_E9F8,Cargo_x50279_y7402.tif,123,30.9,4/21/2016 9:54,4/21/2016 9:54,4/21/2016 9:54,413722000,0.85,1.9100000000000001,18.0,122.541466,30.9345,126,18,70,0,48,,,Cargo,True,4646,30.9345,122.541466,30.9345,122.541466,0.0
S1A_IW_GRDH_1SDV_20150928T221239_20150928T221304_007921_00B100_32A3,Cargo_x1771_y2743.tif,119,39.1,9/28/2015 22:12,9/28/2015 22:13,9/28/2015 22:12,413725000,0.02,1.9899999999999998,121.0,119.153595,39.13168,149,21,70,0,88,,,Cargo,True,136,39.13168009247432,119.15359500414222,39.13168001232991,119.15359500055229,0.0013718500174349922
S1A_IW_GRDH_1SDV_20160114T221226_20160114T221251_009496_00DC88_46B2,Cargo_x10301_y13711.tif,118,39.0,1/14/2016 22:12,1/14/2016 22:12,1/14/2016 22:12,413725000,0.0,11.959999999999999,163.0,118.112724,38.961498,149,21,70,1,87,,,Cargo,True,562,39.13168008939184,119.15359500400415,39.006980963757286,118.39090778726168,24570.641176536028
S1A_IW_GRDH_1SDV_20150928T221239_20150928T221304_007921_00B100_32A3,Cargo_x8868_y12127.tif,118,38.4,9/28/2015 22:12,9/28/2015 22:13,9/28/2015 22:12,413727000,0.0,33.83,51.0,118.147987,38.402775,150,22,79,1,52,,,Cargo,True,222,38.402775,118.147987,38.402775,118.147987,0.0
S1A_IW_SLC__1SDV_20160515T095425_20160515T095452_011268_0110F6_EE88,Cargo_x28658_y10611.tif,122,31.4,5/15/2016 9:54,5/15/2016 9:54,5/15/2016 9:54,413727000,0.0,20.6,128.0,121.622482,31.374292,150,22,79,0,49,,,Cargo,True,5107,38.402775,118.147987,33.252728436525615,120.69388645434299,226365.46712470954
S1A_IW_GRDH_1SDV_20160219T221225_20160219T221250_010021_00EBE1_C9D5,Cargo_x11499_y13797.tif,118,39.0,2/19/2016 22:12,2/19/2016 22:12,2/19/2016 22:12,413728000,0.04,6.2,316.0,117.974045,38.971859,147,21,70,1,42,,,Cargo,True,762,38.971859,117.974045,38.971859,117.974045,0.0
S1A_IW_GRDH_1SDV_20160606T221232_20160606T221257_011596_011B8A_E6B1,Cargo_x1798_y8509.tif,119,39.1,6/6/2016 22:12,6/6/2016 22:12,6/6/2016 22:12,413729000,0.0,0.01,330.0,119.149239,39.124138,189,31,70,1,116,26009.0,44912.0,Cargo,True,2406,39.124138,119.149239,39.124138,119.149239,0.0
S1A_IW_SLC__1SDV_20160116T095420_20160116T095447_009518_00DD1D_34CF,Cargo_x51458_y9932.tif,123,31.3,1/16/2016 9:54,1/16/2016 9:54,1/16/2016 9:54,413729000,0.0,0.01,269.0,122.512924,31.253174,189,31,70,1,116,26009.0,44912.0,Cargo,True,3757,39.124138,119.149239,33.356772396436526,121.61394359910913,248697.21758662938
S1A_IW_GRDH_1SDV_20160326T221226_20160326T221251_010546_00FAC9_4D44,Cargo_x2178_y11546.tif,119,39.0,3/26/2016 22:12,3/26/2016 22:12,3/26/2016 22:12,413730000,0.0,34.94,271.0,119.080124,39.023594,184,32,70,1,113,25457.0,44938.0,Cargo,True,1141,39.023594,119.080124,39.023594,119.080124,0.0
S1A_IW_GRDH_1SDV_20160525T221231_20160525T221256_011421_0115FD_6054,Cargo_x6265_y12213.tif,119,38.9,5/25/2016 22:12,5/25/2016 22:12,5/25/2016 22:12,413730000,0.0,17.41,262.0,118.562347,38.865253,184,32,70,1,113,25457.0,44938.0,Cargo,True,2272,39.023594,119.080124,38.90757130734967,118.70072838084633,12868.548749042704
S1A_IW_GRDH_1SDV_20160419T221227_20160419T221252_010896_01052F_69E2,Cargo_x10645_y13835.tif,118,39.0,4/19/2016 22:12,4/19/2016 22:12,4/19/2016 22:12,413732000,0.0,23.85,346.0,118.069542,38.954956,149,21,70,1,48,,,Cargo,True,1935,38.954956,118.069542,38.954956,118.069542,0.0
S1A_IW_GRDH_1SDV_20160114T221226_20160114T221251_009496_00DC88_46B2,Cargo_x2077_y11305.tif,119,39.0,1/14/2016 22:12,1/14/2016 22:12,1/14/2016 22:12,413733000,0.01,8.0,187.0,119.098503,39.044334,224,32,70,1,132,35886.0,69043.0,Cargo,True,443,39.044334045814814,119.09850300829045,39.04433400610864,119.09850300110539,0.0006859253890166631
S1A_IW_SLC__1SDV_20160429T102500_20160429T102530_011035_01098C_EF0D,Cargo_x44243_y5376.tif,116,22.4,4/29/2016 10:25,4/29/2016 10:25,4/29/2016 10:25,413733000,1.17,25.2,251.0,115.800835,22.409666,224,32,70,0,132,35886.0,69043.0,Cargo,True,4853,39.04433404428765,119.09850300801409,26.855457014063518,116.68217166138461,502305.11843545805
S1A_IW_GRDH_1SDV_20160114T221226_20160114T221251_009496_00DC88_46B2,Cargo_x9174_y14260.tif,118,38.9,1/14/2016 22:12,1/14/2016 22:12,1/14/2016 22:12,413736000,0.0,19.1,128.0,118.228714,38.89415,189,32,70,1,110,30053.0,52394.0,Cargo,True,530,38.89415,118.228714,38.89415,118.228714,0.0
S1A_IW_GRDH_1SDV_20160525T221231_20160525T221256_011421_0115FD_6054,Other Type_x10524_y11926.tif,118,39.0,5/25/2016 22:12,5/25/2016 22:12,5/25/2016 22:12,413738000,0.0,32.22,267.0,118.08461,38.959332,168,46,90,1,0,,,Other Type,True,2326,38.959332,118.08461,38.959332,118.08461,0.0
S1A_IW_GRDH_1SDV_20160630T221233_20160630T221258_011946_012696_1AA1,Other Type_x9177_y13117.tif,118,38.8,6/30/2016 22:12,6/30/2016 22:12,6/30/2016 22:12,413738000,0.0,13.48,41.0,118.21299,38.831223,168,46,90,1,75,,,Other Type,True,2664,38.959332,118.08461,38.86546148552339,118.17867908685969,4829.394589035299
S1A_IW_SLC__1SDV_20160525T221230_20160525T221257_011421_0115FD_E01E,Other Type_x25402_y9159.tif,118,39.0,5/25/2016 22:12,5/25/2016 22:12,5/25/2016 22:12,413738000,0.0,32.22,267.0,118.08461,38.959332,168,46,90,1,0,,,Other Type,True,5623,38.81553036080178,118.22871583518932,38.92083628618274,118.12318714711581,5427.231311030917
S1A_IW_GRDH_1SDV_20160102T221226_20160102T221251_009321_00D788_F5BA,Cargo_x9387_y13688.tif,118,38.9,1/2/2016 22:12,1/2/2016 22:12,1/2/2016 22:12,413740000,0.0,1.34,96.0,118.216331,38.948513,246,41,70,1,145,64283.0,99761.0,Cargo,True,397,38.948513,118.216331,38.948513,118.216331,0.0
S1A_IW_GRDH_1SDV_20160525T221231_20160525T221256_011421_0115FD_6054,Cargo_x8292_y16086.tif,118,38.5,5/25/2016 22:12,5/25/2016 22:12,5/25/2016 22:12,413740000,0.01,17.86,260.0,118.251335,38.549656,246,41,70,1,145,64283.0,99761.0,Cargo,True,2259,38.948513,118.216331,38.656254752783966,118.24197981069042,11881.085212261836
S1A_IW_SLC__1SDV_20160116T095420_20160116T095447_009518_00DD1D_34CF,Cargo_x34075_y2857.tif,122,30.3,1/16/2016 9:54,1/16/2016 9:54,1/16/2016 9:54,413740000,0.01,0.9800000000000001,73.0,122.063377,30.281042,246,41,70,1,145,64283.0,99761.0,Cargo,True,3631,38.50079823830735,118.25562279510022,32.481471602623344,121.04404080205694,263111.4080316808
S1A_IW_GRDH_1SDV_20160817T221236_20160817T221301_012646_013D9A_4929,Cargo_x11159_y14502.tif,118,38.7,8/17/2016 22:12,8/17/2016 22:13,8/17/2016 22:12,413741000,0.0,22.1,248.0,117.959503,38.737728,134,19,70,1,45,,,Cargo,True,2982,38.737728,117.959503,38.737728,117.959503,0.0
S1A_IW_GRDH_1SDV_20160126T221225_20160126T221250_009671_00E1AF_228F,Cargo_x10799_y14379.tif,118,38.9,1/26/2016 22:12,1/26/2016 22:12,1/26/2016 22:12,413745000,0.0,34.12,240.0,118.042999,38.909012,159,23,70,1,51,,,Cargo,True,696,38.909012,118.042999,38.909012,118.042999,0.0
S1A_IW_GRDH_1SDV_20160419T221227_20160419T221252_010896_01052F_69E2,Cargo_x10890_y14443.tif,118,38.9,4/19/2016 22:12,4/19/2016 22:12,4/19/2016 22:12,413745000,0.0,0.12,313.0,118.029289,38.904148,159,23,70,1,91,,,Cargo,True,1955,38.909012,118.042999,38.905447955456566,118.03295314253897,348.45680952801234
S1A_IW_GRDH_1SDV_20160513T221231_20160513T221256_011246_011040_617A,Cargo_x12491_y12224.tif,118,39.0,5/13/2016 22:12,5/13/2016 22:12,5/13/2016 22:12,413745000,0.95,28.05,282.0,117.855278,38.960197,159,23,70,1,62,,,Cargo,True,2095,38.903552187082404,118.02760960133631,38.94503317767178,117.90141118765837,4330.959649668617
S1A_IW_GRDH_1SDV_20160114T221226_20160114T221251_009496_00DC88_46B2,Cargo_x10856_y13686.tif,118,39.0,1/14/2016 22:12,1/14/2016 22:12,1/14/2016 22:12,413748000,0.0,19.86,156.0,118.05043,38.972969,149,22,70,1,52,,,Cargo,True,572,38.972969,118.05043,38.972969,118.05043,0.0
S1A_IW_GRDH_1SDV_20160302T221225_20160302T221250_010196_00F0D2_D0C8,Cargo_x11006_y13745.tif,118,39.0,3/2/2016 22:12,3/2/2016 22:12,3/2/2016 22:12,413748000,0.0,10.41,159.0,118.031456,38.969063,149,22,70,1,53,,,Cargo,True,984,38.972969,118.05043,38.97010691982182,118.03652700222717,453.5046934390718
S1A_IW_SLC__1SDV_20150914T102506_20150914T102536_007710_00AB4B_29F8,Cargo_x64728_y5058.tif,116,22.8,9/14/2015 10:25,9/14/2015 10:25,9/14/2015 10:25,413751000,0.95,24.89,245.0,116.405716,22.817127,150,21,70,0,88,,,Cargo,True,3048,22.817127,116.405716,22.817127,116.405716,0.0
S1A_IW_GRDH_1SDV_20151010T221234_20151010T221259_008096_00B5A1_5C25,Cargo_x5950_y16648.tif,118,38.3,10/10/2015 22:12,10/10/2015 22:12,10/10/2015 22:12,413753000,0.01,29.52,,118.465302,38.301991,147,21,70,0,85,,,Cargo,True,271,38.301991,118.465302,38.301991,118.465302,0.0
S1A_IW_GRDH_1SDV_20150916T221233_20150916T221258_007746_00AC44_BA63,Cargo_x5678_y10247.tif,119,38.9,9/16/2015 22:12,9/16/2015 22:12,9/16/2015 22:12,413754000,0.0,2.87,98.0,118.633308,38.873821,140,20,70,1,81,,,Cargo,True,40,38.873821,118.633308,38.873821,118.633308,0.0
S1A_IW_GRDH_1SDV_20160817T221236_20160817T221301_012646_013D9A_4929,Cargo_x6566_y12142.tif,119,38.9,8/17/2016 22:12,8/17/2016 22:13,8/17/2016 22:12,413757000,0.97,7.959999999999999,76.0,118.52903,38.8787,147,21,70,0,45,,,Cargo,True,2848,38.8787,118.52903,38.8787,118.52903,0.0
S1A_IW_GRDH_1SDV_20160114T221226_20160114T221251_009496_00DC88_46B2,Cargo_x11072_y13917.tif,118,39.0,1/14/2016 22:12,1/14/2016 22:12,1/14/2016 22:12,413758000,0.0,22.27,164.0,118.02021,38.956223,147,21,70,1,52,,,Cargo,True,571,38.956223,118.02021,38.956223,118.02021,0.0
S1A_IW_GRDH_1SDV_20160328T095421_20160328T095446_010568_00FB64_215C,Tanker_x10957_y1134.tif,122,30.0,3/28/2016 9:54,3/28/2016 9:54,3/28/2016 9:54,413759000,0.0,35.010000000000005,,121.824203,30.024603,116,19,80,1,70,6058.0,8554.0,Tanker,True,1225,30.024603,121.824203,30.024603,121.824203,0.0
S1A_IW_SLC__1SDV_20151129T095422_20151129T095449_008818_00C950_A7B3,Cargo_x33368_y12132.tif,122,31.4,11/29/2015 9:54,11/29/2015 9:54,11/29/2015 9:54,413760324,0.01,4.25,42.0,121.798302,31.4249,41,8,70,0,0,,,Cargo,True,3616,31.4249,121.798302,31.4249,121.798302,0.0
S1A_IW_GRDH_1SDV_20160102T221226_20160102T221251_009321_00D788_F5BA,Cargo_x5452_y14344.tif,119,38.8,1/2/2016 22:12,1/2/2016 22:12,1/2/2016 22:12,413762000,1.1400000000000001,27.880000000000003,282.0,118.650169,38.822533,294,32,70,0,120,54005.0,63001.0,Cargo,True,344,38.82253766203281,118.65017216565667,38.82253362160437,118.65016942208756,0.07819548759634767
S1A_IW_GRDH_1SDV_20160525T221231_20160525T221256_011421_0115FD_6054,Cargo_x1710_y10296.tif,119,39.0,5/25/2016 22:12,5/25/2016 22:12,5/25/2016 22:12,413762000,1.1099999999999999,5.9799999999999995,59.0,119.119736,38.96386,294,32,70,0,120,54005.0,63001.0,Cargo,True,2240,38.82253750663172,118.65017206013478,38.92609006858754,118.99424006952377,11637.384644467356
S1A_IW_SLC__1SDV_20151008T102506_20151008T102536_008060_00B4A7_8280,Cargo_x5334_y1436.tif,114,22.0,10/8/2015 10:25,10/8/2015 10:25,10/8/2015 10:25,413762000,1.17,7.31,71.0,114.401779,22.008753,294,32,70,0,120,54005.0,63001.0,Cargo,True,3386,38.98117510359138,119.17725760618215,26.552272167990772,115.68017512113626,521554.76960187673
S1A_IW_SLC__1SDV_20160421T095421_20160421T095448_010918_0105DD_E9F8,Cargo_x65542_y9939.tif,123,31.3,4/21/2016 9:54,4/21/2016 9:54,4/21/2016 9:54,413762000,0.8699999999999999,35.75,2.0,123.005455,31.323544,294,32,70,0,120,54005.0,63001.0,Cargo,True,4718,20.414409027470438,114.12070173098977,28.150433227170417,120.42117069305718,432107.0866301329
S1A_IW_SLC__1SDV_20160312T102458_20160312T102528_010335_00F4DB_2C24,Cargo_x377_y6941.tif,114,22.3,3/12/2016 10:24,3/12/2016 10:25,3/12/2016 10:24,413762765,0.6900000000000001,30.29,302.0,114.121452,22.318129,50,16,70,0,0,,,Cargo,True,4262,22.318129,114.121452,22.318129,114.121452,0.0
S1A_IW_SLC__1SDV_20160515T095425_20160515T095452_011268_0110F6_EE88,Cargo_x32112_y9086.tif,122,31.2,5/15/2016 9:54,5/15/2016 9:54,5/15/2016 9:54,413763655,0.0,4.25,,121.799126,31.207539,69,13,70,0,48,,,Cargo,True,5117,31.207539,121.799126,31.207539,121.799126,0.0
S1A_IW_SLC__1SDV_20150925T094621_20150925T094649_007870_00AF94_3E64,Other Type_x1062_y6420.tif,123,31.2,9/25/2015 9:46,9/25/2015 9:46,9/25/2015 9:46,413763780,0.48,0.76,2.0,122.506577,31.233685,0,0,0,0,0,,,Other Type,True,3190,31.233685,122.506577,31.233685,122.506577,0.0
S1A_IW_GRDH_1SDV_20160328T095421_20160328T095446_010568_00FB64_215C,Tanker_x6423_y8180.tif,121,30.6,3/28/2016 9:54,3/28/2016 9:54,3/28/2016 9:54,413764000,0.0,22.44,240.0,121.224045,30.585007,120,18,81,1,66,5614.0,8092.0,Tanker,True,1176,30.585007,121.224045,30.585007,121.224045,0.0
S1A_IW_SLC__1SDV_20160515T095425_20160515T095452_011268_0110F6_EE88,Tanker_x14883_y4824.tif,121,30.6,5/15/2016 9:54,5/15/2016 9:54,5/15/2016 9:54,413764000,0.01,35.56,48.0,121.224083,30.569906,120,18,81,1,66,5614.0,8092.0,Tanker,True,5069,30.585007,121.224045,30.573941902004453,121.22407284409799,448.7728806212953
S1A_IW_SLC__1SDV_20160515T095425_20160515T095452_011268_0110F6_EE88,Cargo_x27803_y10900.tif,122,31.4,5/15/2016 9:54,5/15/2016 9:54,5/15/2016 9:54,413766605,0.0,13.419999999999998,,121.583366,31.404751,78,15,70,0,0,,,Cargo,True,5099,31.404751,121.583366,31.404751,121.583366,0.0
S1A_IW_GRDH_1SDV_20160102T221226_20160102T221251_009321_00D788_F5BA,Cargo_x7477_y14093.tif,118,38.9,1/2/2016 22:12,1/2/2016 22:12,1/2/2016 22:12,413769000,0.0,35.17,69.0,118.424828,38.881023,143,22,70,1,0,,,Cargo,True,358,38.881023,118.424828,38.881023,118.424828,0.0
S1A_IW_GRDH_1SDV_20160328T095421_20160328T095446_010568_00FB64_215C,Cargo_x13005_y14475.tif,122,31.3,3/28/2016 9:54,3/28/2016 9:54,3/28/2016 9:54,413769547,0.02,7.2299999999999995,72.0,121.778999,31.2579,86,14,70,15,0,,,Cargo,True,1321,31.2579,121.778999,31.2579,121.778999,0.0
S1A_IW_SLC__1SDV_20160515T095425_20160515T095452_011268_0110F6_EE88,Other Type_x27061_y10971.tif,122,31.4,5/15/2016 9:54,5/15/2016 9:54,5/15/2016 9:54,413769833,0.0,0.0,0.0,121.554382,31.409882,0,0,0,0,0,,,Other Type,True,5095,31.409882,121.554382,31.409882,121.554382,0.0
S1A_IW_SLC__1SDV_20160515T095425_20160515T095452_011268_0110F6_EE88,Cargo_x27161_y10973.tif,122,31.4,5/15/2016 9:54,5/15/2016 9:54,5/15/2016 9:54,413770065,0.05,22.98,229.0,121.557083,31.409487,99,17,70,0,0,,,Cargo,True,5096,31.409487,121.557083,31.409487,121.557083,0.0
S1A_IW_GRDH_1SDV_20160407T221226_20160407T221251_010721_00FFEA_ADBD,Cargo_x6403_y16589.tif,118,38.6,4/7/2016 22:12,4/7/2016 22:12,4/7/2016 22:12,413770125,0.49000000000000005,22.77,227.0,118.492065,38.639065,102,16,70,0,0,,,Cargo,True,1754,38.639065,118.492065,38.639065,118.492065,0.0
S1A_IW_SLC__1SDV_20160515T095425_20160515T095452_011268_0110F6_EE88,Cargo_x50286_y3250.tif,123,30.6,5/15/2016 9:54,5/15/2016 9:54,5/15/2016 9:54,413771000,0.96,18.06,172.0,122.607941,30.583702,122,18,70,0,69,,,Cargo,True,5403,30.583702,122.607941,30.583702,122.607941,0.0
S1A_IW_GRDH_1SDV_20160419T221227_20160419T221252_010896_01052F_69E2,Cargo_x9897_y13673.tif,118,39.0,4/19/2016 22:12,4/19/2016 22:12,4/19/2016 22:12,413773000,0.0,0.36,339.0,118.157997,38.957703,141,20,70,1,79,,,Cargo,True,1927,38.957703,118.157997,38.957703,118.157997,0.0
S1A_IW_SLC__1SDV_20160515T095425_20160515T095452_011268_0110F6_EE88,Cargo_x51096_y8954.tif,122,31.3,5/15/2016 9:54,5/15/2016 9:54,5/15/2016 9:54,413773000,0.03,9.059999999999999,9.0,122.492958,31.294275,141,20,70,1,50,,,Cargo,True,5189,38.957703,118.157997,33.34240720489978,121.3343938129176,252420.6249145528
S1A_IW_SLC__1SDV_20160304T095420_20160304T095447_010218_00F169_EF1C,Other Type_x36979_y5294.tif,122,30.6,3/4/2016 9:54,3/4/2016 9:54,3/4/2016 9:54,413773049,0.02,22.31,,122.110695,30.599823,0,0,0,0,0,,,Other Type,True,3949,30.599823,122.110695,30.599823,122.110695,0.0
S1A_IW_SLC__1SDV_20160515T095425_20160515T095452_011268_0110F6_EE88,Cargo_x28503_y10728.tif,122,31.4,5/15/2016 9:54,5/15/2016 9:54,5/15/2016 9:54,413775728,0.01,0.0,,121.618729,31.388321,107,16,70,0,0,,,Cargo,True,5105,31.388321,121.618729,31.388321,121.618729,0.0
S1A_IW_GRDH_1SDV_20150916T221233_20150916T221258_007746_00AC44_BA63,Cargo_x7629_y10481.tif,118,38.9,9/16/2015 22:12,9/16/2015 22:12,9/16/2015 22:12,413777000,0.01,31.330000000000002,257.0,118.407211,38.884296,141,20,70,1,0,,,Cargo,True,52,38.884296039519,118.40721103090418,38.8842960052692,118.40721100412055,0.0006859249489963816
S1A_IW_GRDH_1SDV_20160328T095421_20160328T095446_010568_00FB64_215C,Cargo_x19188_y12618.tif,122,31.2,3/28/2016 9:54,3/28/2016 9:54,3/28/2016 9:54,413777000,0.02,16.91,268.0,122.453705,31.188114,141,20,70,1,80,,,Cargo,True,1494,38.8842960382017,118.40721102987403,33.24500006811627,121.37223667836277,250317.94047986178
S1A_IW_GRDH_1SDV_20160407T221226_20160407T221251_010721_00FFEA_ADBD,Cargo_x10764_y13693.tif,118,39.0,4/7/2016 22:12,4/7/2016 22:12,4/7/2016 22:12,413777000,0.01,4.18,315.0,118.058998,38.969685,141,20,70,1,48,,,Cargo,True,1844,30.245374585045873,122.94937800650388,36.63418619164442,119.3681532379909,284018.1034705928
S1A_IW_GRDH_1SDV_20160513T221231_20160513T221256_011246_011040_617A,Cargo_x10763_y14516.tif,118,38.7,5/13/2016 22:12,5/13/2016 22:12,5/13/2016 22:12,413777000,1.08,26.369999999999997,265.0,118.004791,38.726959,141,20,70,0,49,,,Cargo,True,2124,36.81791320459544,119.16087807247848,38.171679979758984,118.3410589399648,68336.22082524601
S1A_IW_GRDH_1SDV_20160630T221233_20160630T221258_011946_012696_1AA1,Cargo_x10539_y11798.tif,118,39.0,6/30/2016 22:12,6/30/2016 22:12,6/30/2016 22:12,413777000,0.01,1.52,65.0,118.085266,38.970879,141,20,70,1,48,,,Cargo,True,2643,38.961111373374614,117.76697905666323,38.96784889664003,117.98652734285959,8542.810074336814
S1A_IW_GRDH_1SDV_20160419T221227_20160419T221252_010896_01052F_69E2,Cargo_x9431_y13975.tif,118,38.9,4/19/2016 22:12,4/19/2016 22:12,4/19/2016 22:12,413779000,0.0,25.25,327.0,118.204765,38.923035,185,30,70,1,117,25977.0,47240.0,Cargo,True,1915,38.923035,118.204765,38.923035,118.204765,0.0
S1A_IW_SLC__1SDV_20160515T095425_20160515T095452_011268_0110F6_EE88,Cargo_x28376_y10769.tif,122,31.4,5/15/2016 9:54,5/15/2016 9:54,5/15/2016 9:54,413779348,0.0,24.68,,121.610748,31.39068,107,17,70,0,0,,,Cargo,True,5104,31.39068,121.610748,31.39068,121.610748,0.0
S1A_IW_SLC__1SDV_20160116T095420_20160116T095447_009518_00DD1D_34CF,Cargo_x28129_y12096.tif,122,31.4,1/16/2016 9:54,1/16/2016 9:54,1/16/2016 9:54,413780406,0.0,26.5,0.0,121.597771,31.393312,90,15,70,0,0,,,Cargo,True,3815,31.393312,121.597771,31.393312,121.597771,0.0
S1A_IW_SLC__1SDV_20160429T102500_20160429T102530_011035_01098C_EF0D,Cargo_x52213_y7112.tif,116,22.7,4/29/2016 10:25,4/29/2016 10:25,4/29/2016 10:25,413782000,1.0699999999999998,25.05,250.0,116.020622,22.669973,149,21,70,0,83,,,Cargo,True,4858,22.669977484723724,116.0206242715252,22.66997359796316,116.02062230287002,0.07339401029115564
S1A_IW_SLC__1SDV_20160511T102500_20160511T102530_011210_010F14_C7E0,Cargo_x32463_y5955.tif,115,22.4,5/11/2016 10:25,5/11/2016 10:25,5/11/2016 10:25,413782000,0.9,6.95,73.0,115.380875,22.419411,149,21,70,0,83,,,Cargo,True,4983,22.669977335232932,116.02062419580768,22.486377503848445,115.55185474052767,19083.565978814142
S1A_IW_GRDH_1SDV_20160328T095421_20160328T095446_010568_00FB64_215C,Cargo_x20016_y13696.tif,123,31.3,3/28/2016 9:54,3/28/2016 9:54,3/28/2016 9:54,413783000,0.3,18.919999999999998,204.0,122.51963,31.298252,178,27,70,0,102,,,Cargo,True,1510,31.298252,122.51963,31.298252,122.51963,0.0
S1A_IW_SLC__1SDV_20151129T095422_20151129T095449_008818_00C950_A7B3,Cargo_x32857_y12156.tif,122,31.4,11/29/2015 9:54,11/29/2015 9:54,11/29/2015 9:54,413784255,0.0,0.0,0.0,121.779404,31.424299,30,0,70,0,0,,,Cargo,True,3617,31.424299,121.779404,31.424299,121.779404,0.0
